obsid next_obsid time timestop date datestop gui_ms manvr_angle manvr_slew_err one_shot roll_err pitch_err yaw_err
16650 18713 566292256.781 566310900.507 2015:346:07:23:08.597 2015:346:12:33:52.323 ENAB 143.95 46.2 10.058958053588867 1.014695954670869 0.2252421631476988 0.42170730399856754
18713 16452 566313564.482 566343238.234 2015:346:13:18:16.298 2015:346:21:32:50.050 ENAB 85.3 54.5 37.076148986816406 0.6306274807301762 0.2294150652200861 0.4511784342646403
16452 17880 566345171.384 566373305.585 2015:346:22:05:03.200 2015:347:05:53:57.401 ENAB 62.29 55.3 17.882015228271484 3.530029926770095 0.25415337339869104 0.31115907269664955
17880 51420 566374892.286 566385066.436 2015:347:06:20:24.102 2015:347:09:09:58.252 ENAB 0.0 20.3 4.255663871765137 1.8222075090444567 0.21875866944407704 0.21046659300805678
51420 51419 566385576.886 566385760.3610001 2015:347:09:18:28.702 2015:347:09:21:32.177 ENAB 94.64 70.8 19.7770938873291 8.062740461589321 0.4273791603700467 0.8338690476073626
51419 51418 566387782.686 566397343.887 2015:347:09:55:14.502 2015:347:12:34:35.703 ENAB 105.67 69.5 41.65234375 1.6337275551088295 0.2976121862206161 0.20704782986441417
51418 51417 566399553.787 566419928.738 2015:347:13:11:25.603 2015:347:18:51:00.554 ENAB 105.64 73.3 28.38979721069336 1.298639391567663 0.22291296191901877 0.2860845723851584
51417 18671 566422116.088 566436464.039 2015:347:19:27:27.904 2015:347:23:26:35.855 ENAB 69.73 60.9 39.7393684387207 1.5247112013353545 0.2508860383503924 0.1878492536673593
18671 18189 566438196.2889999 566465030.791 2015:347:23:55:28.105 2015:348:07:22:42.607 ENAB 79.39 58.7 9.367183685302734 1.6992153288296317 0.17159962331714404 0.18067499121661718
18189 17187 566466834.791 566522019.7689999 2015:348:07:52:46.607 2015:348:23:12:31.585 ENAB 43.33 44.7 13.748875617980957 0.5934879769376349 0.178909912170183 0.14754116575490012
17187 18094 566523345.094 566553820.396 2015:348:23:34:36.910 2015:349:08:02:32.212 ENAB 52.34 49.3 15.957388877868652 0.8081016211861436 0.16181855396937442 0.15455113097335502
18094 18726 566555271.796 566567448.796 2015:349:08:26:43.612 2015:349:11:49:40.612 ENAB 22.46 25.8 9.704597473144531 1.0139086861563493 0.22795203569832148 0.1619318624054346
18726 51415 566568440.996 566613629.149 2015:349:12:06:12.812 2015:350:00:39:20.965 ENAB 0.0 20.3 6.249100208282471 0.5938508265684751 0.18635105913509878 0.14027884539043842
51415 51414 566614131.399 566614322.049 2015:350:00:47:43.215 2015:350:00:50:53.865 ENAB 102.73 71.5 34.76540756225586 9.908276451728478 1.074824689598223 0.4014915594717747
51414 51413 566616484.7989999 566624762.7 2015:350:01:26:56.615 2015:350:03:44:54.516 ENAB 105.93 72.5 57.557865142822266 4.241743175505896 0.27430216464596413 0.295354947104639
51413 51412 566626984.9 566637104.725 2015:350:04:21:56.716 2015:350:07:10:36.541 ENAB 105.93 70.7 44.06326675415039 1.3821604655228856 0.24456567877921723 0.23870358054514126
51412 51411 566639321.801 566649446.751 2015:350:07:47:33.617 2015:350:10:36:18.567 ENAB 105.93 72.3 47.36245346069336 2.0848710213395587 0.30817981121526133 0.33884865292177463
51411 51409 566651658.701 566661789.802 2015:350:11:13:10.517 2015:350:14:02:01.618 ENAB 39.23 28.6 5.602141380310059 1.5594333521871222 0.23598290242180833 0.1930484600311338
51409 17737 566663060.802 566666732.352 2015:350:14:23:12.618 2015:350:15:24:24.168 ENAB 129.16 44.6 15.322297096252441 0.6902489165303882 0.28937698911872395 0.13112112251839836
17737 18096 566669202.602 566712949.605 2015:350:16:05:34.418 2015:351:04:14:41.421 ENAB 113.59 41.5 7.760583877563477 0.5153132602356654 0.15132379155182463 0.1384231383548308
18096 18110 566715208.705 566727394.931 2015:351:04:52:20.521 2015:351:08:15:26.747 ENAB 4.92 21.8 1.341866135597229 1.8890762199499054 0.2675913036832282 0.18235604567942346
18110 18356 566727939.206 566731828.056 2015:351:08:24:31.022 2015:351:09:29:19.872 ENAB 40.29 40.9 9.689929008483887 1.8946236433981416 0.3302733804343034 0.13910764137055312
18356 18228 566733117.506 566785295.1340001 2015:351:09:50:49.322 2015:352:00:20:26.950 ENAB 38.11 37.6 11.826153755187988 1.4252969496116341 0.17277870640046394 0.16261734092424876
18228 18728 566786544.609 566807221.9350001 2015:352:00:41:16.425 2015:352:06:25:53.751 ENAB 128.24 40.7 27.71867561340332 1.201630092639644 0.2343008349365605 0.22374475183186307
18728 51408 566809713.71 566840130.587 2015:352:07:07:25.526 2015:352:15:34:22.403 ENAB 0.0 20.3 3.6195430755615234 2.356380995981683 0.2817866370799331 0.21287728626426095
51408 51407 566840631.8119999 566840823.487 2015:352:15:42:43.628 2015:352:15:45:55.303 ENAB 94.71 56.0 34.23544692993164 4.2403150389793405 0.6899761883775006 0.27352821550058376
51407 51406 566842874.512 566843026.212 2015:352:16:20:06.328 2015:352:16:22:38.028 ENAB 100.03 52.3 46.553993225097656 20.80596216713417 5.38686156736526 2.0009894614725265
51406 51405 566845158.212 566845645.087 2015:352:16:58:10.028 2015:352:17:06:16.903 ENAB 107.84 74.9 41.5598030090332 4.937293988860157 1.4216735934541405 2.026557247434052
51405 51404 566847884.712 566863008.5879999 2015:352:17:43:36.528 2015:352:21:55:40.404 ENAB 107.85 75.0 42.072200775146484 0.7603135819213525 0.20215830821297096 0.17957391086130023
51404 51403 566865240.013 566871371.564 2015:352:22:32:51.829 2015:353:00:15:03.380 ENAB 107.83 75.0 48.2037353515625 1.1330111228308883 0.339247183454169 0.27059285165833147
51403 51401 566873616.314 566888737.115 2015:353:00:52:28.130 2015:353:05:04:28.931 ENAB 126.0 43.6 9.611054420471191 0.6728072401615356 0.2427371357527844 0.1824954863425418
51401 18355 566891156.115 566896830.515 2015:353:05:44:47.931 2015:353:07:19:22.331 ENAB 49.41 45.1 6.4314045906066895 2.5610759123884144 0.2700492713200403 0.1909137591112404
18355 18444 566898236.815 566948621.7179999 2015:353:07:42:48.631 2015:353:21:42:33.534 ENAB 36.52 37.6 12.566376686096191 1.446806061160899 0.18290232741089224 0.1876781654327784
18444 18093 566949847.618 566956592.119 2015:353:22:02:59.434 2015:353:23:55:23.935 ENAB 98.3 37.2 17.269485473632812 0.8064951176711687 0.2777748806144592 0.1517057385316565
18093 18226 566958666.719 566970832.444 2015:354:00:29:58.535 2015:354:03:52:44.260 ENAB 77.21 33.0 16.251100540161133 2.170147925821519 0.2944045819770223 0.29922133015982505
18226 18221 566972614.919 566980792.37 2015:354:04:22:26.735 2015:354:06:38:44.186 ENAB 48.46 35.5 7.51384973526001 1.3528934217594446 0.2670051013636905 0.1664087650086753
18221 18223 566982184.32 566989369.57 2015:354:07:01:56.136 2015:354:09:01:41.386 ENAB 25.58 30.6 8.81969165802002 0.6963224550596353 0.2852516615817419 0.2130779397463966
18223 17180 566990417.12 567001885.846 2015:354:09:19:08.936 2015:354:12:30:17.662 ENAB 60.22 35.4 10.423572540283203 1.2508054473785273 0.24223572716354344 0.20668209124364786
17180 16769 567003434.6209999 567020188.247 2015:354:12:56:06.437 2015:354:17:35:20.063 ENAB 91.3 66.2 39.785404205322266 1.1021808353626639 0.2425887092054156 0.2990063302163521
16769 18104 567022200.322 567057335.2739999 2015:354:18:08:52.138 2015:355:03:54:27.090 ENAB 30.85 32.7 8.707648277282715 1.0071713740520825 0.16075585590878907 0.2418870973662352
18104 51400 567058477.1240001 567070852.975 2015:355:04:13:28.940 2015:355:07:39:44.791 ENAB 0.0 20.3 5.928348064422607 0.8282753815606345 0.19350792198742273 0.2610702906299178
51400 51399 567071355.225 567071545.875 2015:355:07:48:07.041 2015:355:07:51:17.691 ENAB 112.11 63.9 30.16180992126465 9.634848187775466 1.290437136454797 0.3643415877806701
51399 51398 567073831.625 567090888.651 2015:355:08:29:23.441 2015:355:13:13:40.467 ENAB 10.58 25.3 1.882134199142456 0.5300102460973843 0.19933430180059503 0.3044221545455548
51398 51397 567091617.426 567098403.952 2015:355:13:25:49.242 2015:355:15:18:55.768 ENAB 105.05 55.1 22.548269271850586 2.4620682015782482 0.3469734680968824 0.3920890978817149
51397 51396 567100575.927 567102134.9519999 2015:355:15:55:07.743 2015:355:16:21:06.768 ENAB 25.27 31.2 4.595612049102783 3.0337482065866705 0.40882734272292703 0.3439593886589829
51396 51395 567103175.327 567104807.127 2015:355:16:38:27.143 2015:355:17:05:38.943 ENAB 1.55 20.9 0.7956219911575317 2.88506225043407 0.241444669194705 0.42593560339077075
51395 51393 567105180.227 567106297.477 2015:355:17:11:52.043 2015:355:17:30:29.293 ENAB 0.01 20.3 1.8604973554611206 7.45461453548671 0.35055112568645697 0.2686711105672716
51393 51391 567107763.227 567108878.427 2015:355:17:54:55.043 2015:355:18:13:30.243 ENAB 0.03 20.3 2.9307568073272705 5.610686924830008 0.2806138947667106 0.5791843626977281
51391 51389 567110342.127 567111457.327 2015:355:18:37:53.943 2015:355:18:56:29.143 ENAB 0.03 20.3 1.1587755680084229 4.398774635648477 0.28837822403000835 0.5006088267830332
51389 51387 567112921.027 567114038.2770001 2015:355:19:20:52.843 2015:355:19:39:30.093 ENAB 0.04 20.3 1.5886809825897217 10.042695675161928 0.21041528529735734 0.35547111304984746
51387 51385 567115499.928 567116618.203 2015:355:20:03:51.744 2015:355:20:22:30.019 ENAB 0.04 20.3 2.917182207107544 5.58800212569857 0.15110411575939675 0.22483958052553807
51385 51384 567118078.828 567119198.128 2015:355:20:46:50.644 2015:355:21:05:29.944 ENAB 1.53 20.8 1.1959494352340698 9.698888615062671 0.34379168185579273 0.29772365620854135
51384 51383 567119567.128 567119767.003 2015:355:21:11:38.944 2015:355:21:14:58.819 ENAB 127.48 64.1 20.024486541748047 6.808201163568462 0.3464920948403751 0.9082666163374613
51383 18729 567122236.228 567122407.403 2015:355:21:56:08.044 2015:355:21:58:59.219 ENAB 41.85 44.5 3.5801522731781006 3.11861164783506 2.675925493256379 5.272247082742443
18729 18206 567123704.028 567141576.954 2015:355:22:20:35.844 2015:356:03:18:28.770 ENAB 84.0 64.3 8.39305305480957 1.5550963404791955 0.21551294554119912 0.27980625324530967
18206 17754 567143441.429 567158626.805 2015:356:03:49:33.245 2015:356:08:02:38.621 ENAB 161.45 52.1 17.495075225830078 0.9936039269724196 0.23712379080714507 0.28383200442821754
17754 18712 567161547.03 567166939.555 2015:356:08:51:18.846 2015:356:10:21:11.371 ENAB 22.97 30.0 5.458628177642822 1.0350628083785334 0.3732725061838414 0.3181265660112567
18712 17723 567167943.031 567190577.082 2015:356:10:37:54.847 2015:356:16:55:08.898 ENAB 26.43 30.4 9.5791015625 0.7242097810172954 0.217390076125479 0.26574415105934973
17723 17080 567191636.932 567212828.808 2015:356:17:12:48.748 2015:356:23:06:00.624 ENAB 90.92 57.7 30.73624038696289 1.112608288066872 0.25903021350993943 0.2988725362153619
17080 16746 567214830.633 567254970.6600001 2015:356:23:39:22.449 2015:357:10:48:22.476 ENAB 98.04 44.1 4.235203742980957 0.6943026946675136 0.2718479489441209 0.3276767412810415
16746 51382 567257015.536 567298434.763 2015:357:11:22:27.352 2015:357:22:52:46.579 ENAB 0.0 20.3 4.490665435791016 0.7831722644789235 0.25575360180243023 0.2972800649371708
51382 51381 567298929.8379999 567299127.663 2015:357:23:01:01.654 2015:357:23:04:19.479 ENAB 115.24 75.8 20.8553409576416 7.581034633566502 1.7698219424671764 0.319193016006811
51381 51380 567301434.938 567318987.039 2015:357:23:42:46.754 2015:358:04:35:18.855 ENAB 117.57 76.1 11.908658981323242 1.0276420250406613 0.3017456742161553 0.3501422022941988
51380 51379 567321303.539 567341794.3149999 2015:358:05:13:55.355 2015:358:10:55:26.131 ENAB 110.52 62.7 17.956375122070312 0.9954616975722601 0.3019527247474128 0.2550790507942128
51379 18716 567344021.64 567353867.791 2015:358:11:32:33.456 2015:358:14:16:39.607 ENAB 29.52 32.9 15.15666675567627 1.2623901093851866 0.30206640837696985 0.25518448016683826
18716 18727 567354993.2409999 567370835.642 2015:358:14:35:25.057 2015:358:18:59:27.458 ENAB 13.33 26.9 5.900078773498535 0.6759360350111084 0.3363928614072445 0.24959147070873022
18727 18164 567371626.9419999 567417126.695 2015:358:19:12:38.758 2015:359:07:50:58.511 ENAB 97.46 37.1 9.312631607055664 1.054561614411798 0.30744705831583935 0.3086146604781545
18164 18422 567419174.645 567429355.97 2015:359:08:25:06.461 2015:359:11:14:47.786 ENAB 43.79 38.5 5.706742286682129 0.8553800726434607 0.34974933718360735 0.24095342834922964
18422 17664 567430683.345 567480871.448 2015:359:11:36:55.161 2015:360:01:33:23.264 ENAB 95.31 63.5 35.3067741394043 3.8444508566899933 0.37514892390047744 0.2961423281772079
17664 51377 567482929.648 567525072.526 2015:360:02:07:41.464 2015:360:13:50:04.342 ENAB 0.0 20.3 7.772616863250732 1.1193147592656942 0.3117100068274798 0.2654151626416035
51376 51375 567528119.851 567535627.976 2015:360:14:40:51.667 2015:360:16:45:59.792 ENAB 116.97 76.4 44.60780715942383 0.9298233774608309 0.2606319895868532 0.19932949932383484
51375 51374 567537984.451 567542815.2770001 2015:360:17:25:16.267 2015:360:18:45:47.093 ENAB 106.69 74.3 49.61793899536133 0.8567526054937761 0.19197508068068395 0.21726427374597249
51374 51373 567545048.7520001 567570506.678 2015:360:19:23:00.568 2015:361:02:27:18.494 ENAB 87.46 34.5 16.615816116333008 0.8431044355332576 0.3548351225532727 0.3335312606064805
51373 18622 567572428.553 567581558.229 2015:361:02:59:20.369 2015:361:05:31:30.045 ENAB 79.91 56.4 24.39727783203125 1.4614553224098137 0.3304064240482999 0.32559723132454027
18622 18174 567583404.2540001 567628153.707 2015:361:06:02:16.070 2015:361:18:28:05.523 ENAB 85.42 61.0 19.957792282104492 0.42840501442923745 0.2362671114957009 0.24630132389582088
18174 18229 567630058.157 567640223.082 2015:361:18:59:49.973 2015:361:21:49:14.898 ENAB 100.43 38.6 10.571704864501953 1.208734062588744 0.31376494160993484 0.2491073304001835
18229 18107 567642308.957 567664492.0090001 2015:361:22:24:00.773 2015:362:04:33:43.825 ENAB 92.36 55.8 23.945749282836914 1.0240387229755736 0.2781223848312767 0.2689705149777881
18107 17757 567666494.859 567669653.909 2015:362:05:07:06.675 2015:362:05:59:45.725 ENAB 107.5 65.9 39.05121612548828 0.8164487197484821 0.30940932030456314 0.3802218964122238
17757 18202 567671882.259 567679536.96 2015:362:06:36:54.075 2015:362:08:44:28.776 ENAB 11.99 26.2 8.032358169555664 2.8381157889424697 0.45120739920259995 0.46387483212192815
18202 18109 567680299.5600001 567731227.712 2015:362:08:57:11.376 2015:362:23:05:59.528 ENAB 55.57 40.1 8.859439849853516 1.8769085447684315 0.33884985354096464 0.36603479851277543
18109 18733 567732713.963 567735950.913 2015:362:23:30:45.779 2015:363:00:24:42.729 ENAB 154.88 47.9 3.547501802444458 1.8876185181757967 0.44843522577181916 0.3026651421593036
18733 51372 567738761.463 567756682.564 2015:363:01:11:33.279 2015:363:06:10:14.380 ENAB 0.0 20.3 8.259451866149902 0.4498310018592668 0.3648272007236921 0.3027876428360375
51372 51371 567757166.364 567757287.314 2015:363:06:18:18.180 2015:363:06:20:19.130 ENAB 130.88 57.3 26.49244499206543 7.871247853951083 3.408625115201904 1.515735203433532
51371 51370 567759806.7639999 567768095.94 2015:363:07:02:18.580 2015:363:09:20:27.756 ENAB 108.11 71.0 34.420352935791016 1.436544050029144 0.41637790549137293 0.2596138176145111
51370 51369 567770339.665 567796906.641 2015:363:09:57:51.481 2015:363:17:20:38.457 ENAB 60.08 29.2 14.073564529418945 0.7436634606527216 0.40933858138178647 0.35378705703906604
51369 18734 567798445.166 567807310.392 2015:363:17:46:16.982 2015:363:20:14:02.208 ENAB 88.57 59.7 37.98811340332031 1.6117160407075566 0.5554149729651615 0.40629005918087285
18734 18290 567809351.1669999 567840188.294 2015:363:20:48:02.983 2015:364:05:22:00.110 ENAB 123.74 58.7 20.24500846862793 0.49398411024718286 0.4571425851298699 0.3914928778958101
18290 18739 567842610.369 567853767.494 2015:364:06:02:22.185 2015:364:09:08:19.310 ENAB 94.59 47.2 60.1233024597168 2.3683796089734597 0.5669393038575212 0.5412380803288285
18739 17740 567855845.1700001 567952958.8000001 2015:364:09:42:56.986 2015:365:12:41:30.616 ENAB 75.22 63.9 16.832082748413086 1.9659896486733859 0.35648657424917446 0.36442424290803443
17740 18735 567954724.875 567959891.9 2015:365:13:10:56.691 2015:365:14:37:03.716 ENAB 130.09 57.4 34.561622619628906 0.9811915881116254 0.3302655764095681 0.292503101334794
18735 51368 567962420.576 567984027.577 2015:365:15:19:12.392 2015:365:21:19:19.393 ENAB 0.0 20.3 8.867813110351562 0.5341395694451083 0.385213414415796 0.35808373544607675
51368 51367 567984523.677 567984632.327 2015:365:21:27:35.493 2015:365:21:29:24.143 ENAB 92.34 62.2 28.463336944580078 2.0649119279243124 4.636309188296015 0.42944272460293
51367 51366 567986643.377 568002948.053 2015:365:22:02:55.193 2016:001:02:34:39.869 ENAB 24.6 24.8 1.9146863222122192 1.3933005607550826 0.41939249144049306 0.3635247540185954
51366 51365 568003978.178 568027799.179 2016:001:02:51:49.994 2016:001:09:28:50.995 ENAB 98.79 56.1 34.067054748535156 1.8023341848625989 0.4634647456298298 0.38940627678221773
51365 18736 568029910.679 568039821.405 2016:001:10:04:02.495 2016:001:12:49:13.221 ENAB 14.32 27.4 6.911400318145752 1.4779410995469708 0.47865742775979964 0.3341560328174982
18736 18036 568040714.1800001 568073098.0320001 2016:001:13:04:05.996 2016:001:22:03:49.848 ENAB 120.1 58.0 8.206954002380371 0.44251108929303284 0.3513552028696374 0.3364256533188726
18036 18203 568075445.282 568081629.107 2016:001:22:42:57.098 2016:002:00:26:00.923 ENAB 98.93 47.9 32.17523956298828 0.8969853733117352 0.41802581160872915 0.32915590412317247
18203 18119 568083731.382 568169878.5370001 2016:002:01:01:03.198 2016:003:00:56:50.353 ENAB 82.54 52.8 12.797243118286133 1.8669335754214702 0.29937369154899246 0.3149323561755015
18119 18737 568171725.587 568176408.813 2016:003:01:27:37.403 2016:003:02:45:40.629 ENAB 128.99 59.5 1.6226812601089478 0.8642635290692758 0.48133723793148464 0.525776731515575
18737 51364 568178871.888 568210840.615 2016:003:03:26:43.704 2016:003:12:19:32.431 ENAB 0.0 20.3 5.815305709838867 0.43346412354127395 0.23151569857046217 0.26471124336241736
51364 51363 568211331.59 568211445.365 2016:003:12:27:43.406 2016:003:12:29:37.181 ENAB 93.18 54.2 27.75969123840332 6.207700970251396 1.5961534271694924 0.9223201641116924
51363 51362 568213463.5899999 568229241.416 2016:003:13:03:15.406 2016:003:17:26:13.232 ENAB 82.22 33.8 29.138452529907227 1.2512992770591314 0.39499665988584765 0.32383400948591573
51362 51361 568231122.291 568255343.042 2016:003:17:57:34.107 2016:004:00:41:14.858 ENAB 108.15 72.5 29.868101119995117 1.1217335191820816 0.28197877366968954 0.3072524829683533
51361 18216 568257567.2919999 568266219.3180001 2016:004:01:18:19.108 2016:004:03:42:31.134 ENAB 101.42 64.9 27.195083618164062 1.4929053732558724 0.25099491950318914 0.24376801740483367
18216 16821 568268415.893 568297352.67 2016:004:04:19:07.709 2016:004:12:21:24.486 ENAB 86.23 50.3 16.802282333374023 0.5786909457299707 0.2577616842969613 0.21402837991271303
16821 17023 568299260.195 568309433.32 2016:004:12:53:12.011 2016:004:15:42:45.136 ENAB 58.47 42.8 8.309798240661621 1.590393944356817 0.2987528494898549 0.35240422512726116
17023 18293 568310961.595 568315042.121 2016:004:16:08:13.411 2016:004:17:16:13.937 ENAB 77.0 37.3 13.92432975769043 1.4536824012154375 0.4113687909127967 0.2969963436148242
18293 18623 568316808.196 568329998.921 2016:004:17:45:40.012 2016:004:21:25:30.737 ENAB 116.98 61.9 34.655059814453125 0.7584730514626943 0.338797251412701 0.26664000995170656
18623 18248 568332347.197 568369088.324 2016:004:22:04:39.013 2016:005:08:17:00.140 ENAB 109.87 55.8 17.842927932739258 0.4341670860770432 0.3436523303011299 0.2595525578963067
18248 18153 568371313.599 568391483.5500001 2016:005:08:54:05.415 2016:005:14:30:15.366 ENAB 65.84 34.6 24.733407974243164 1.1748582919869308 0.32259504552049234 0.30764688637228177
18153 18414 568393137.9000001 568408291.5009999 2016:005:14:57:49.716 2016:005:19:10:23.317 ENAB 52.07 49.8 11.055852890014648 0.7976073840394893 0.28377204850741494 0.2737552826049003
18414 18415 568409726.501 568411915.901 2016:005:19:34:18.317 2016:005:20:10:47.717 ENAB 0.13 20.3 0.4509475529193878 1.8516860118627438 0.30221746127881693 0.24719893681777555
18415 16735 568412243.901 568416425.901 2016:005:20:16:15.717 2016:005:21:25:57.717 ENAB 83.08 53.1 15.935688018798828 2.260288276006887 0.41216266283286174 0.3039814710237851
16735 51360 568418295.5009999 568442468.078 2016:005:21:57:07.317 2016:006:04:39:59.894 ENAB 0.0 20.3 5.6913018226623535 0.6581428023356717 0.2807501744246178 0.2685743856837739
51360 51359 568442977.503 568443070.778 2016:006:04:48:29.319 2016:006:04:50:02.594 ENAB 103.0 74.2 8.835878372192383 3.1682231837737502 1.2473442873697365 0.4460090182645187
51359 51358 568445187.403 568460828.904 2016:006:05:25:19.219 2016:006:09:46:00.720 ENAB 83.16 33.4 21.03278160095215 0.6555274410269153 0.28730446714110225 0.25298944813264523
51358 51357 568462710.804 568482225.78 2016:006:10:17:22.620 2016:006:15:42:37.596 ENAB 103.86 59.3 33.3122673034668 2.4782418927646916 0.3384943201833136 0.32074834312881
51357 18738 568484387.505 568494360.7559999 2016:006:16:18:39.321 2016:006:19:04:52.572 ENAB 12.46 27.0 6.154001235961914 0.9852907646618742 0.3448178313798625 0.45308591800281844
18738 16655 568495211.506 568523291.382 2016:006:19:19:03.322 2016:007:03:07:03.198 ENAB 58.77 42.5 12.247122764587402 0.7078459042472778 0.2665220772557972 0.40708179249800575
16655 18219 568524821.7080001 568543005.209 2016:007:03:32:33.524 2016:007:08:35:37.025 ENAB 111.51 61.9 18.995824813842773 0.49093489393830014 0.38472723868252856 0.3171711170117569
18219 18742 568545260.209 568551421.484 2016:007:09:13:12.025 2016:007:10:55:53.300 ENAB 98.6 39.0 22.2835636138916 0.8784270272977699 0.33532491063770276 0.3032331851135919
18742 18200 568553509.4089999 568574666.4350001 2016:007:11:30:41.225 2016:007:17:23:18.251 ENAB 41.42 29.4 2.685222625732422 0.6086359829019625 0.2949388575165903 0.30433895538761996
18200 18365 568575961.01 568593149.236 2016:007:17:44:52.826 2016:007:22:31:21.052 ENAB 67.19 56.0 25.694581985473633 1.3102948901065343 0.33613525355228124 0.26858961853974755
18365 17163 568594816.911 568614975.588 2016:007:22:59:08.727 2016:008:04:35:07.404 ENAB 50.73 50.3 15.193490028381348 1.4172621621161048 0.3806608165245579 0.37775922009702567
17163 18197 568616407.513 568628722.888 2016:008:04:58:59.329 2016:008:08:24:14.704 ENAB 100.37 69.0 13.709038734436035 1.1541341977912052 0.3403857081204753 0.34683682262531595
18197 16654 568630802.614 568648991.24 2016:008:08:58:54.430 2016:008:14:02:03.056 ENAB 108.21 70.7 3.4116480350494385 0.8687555519704412 0.3604896637448704 0.322680814753881
16654 51356 568651183.715 568668398.591 2016:008:14:38:35.531 2016:008:19:25:30.407 ENAB 0.0 20.3 5.600780487060547 0.465799612280313 0.2727920858596897 0.2934224754795681
51356 51355 568668908.016 568669083.291 2016:008:19:33:59.832 2016:008:19:36:55.107 ENAB 99.11 71.5 12.234172821044922 2.4788370246894553 0.5684421601689806 1.0238835429452613
51355 51354 568671150.716 568675587.941 2016:008:20:11:22.532 2016:008:21:25:19.757 ENAB 86.24 61.6 13.330604553222656 0.8979128328763674 0.4202857521178841 0.2660843765223277
51354 51353 568677477.016 568685161.442 2016:008:21:56:48.832 2016:009:00:04:53.258 ENAB 88.32 62.5 30.07977294921875 1.2280042632243549 0.33000860638354956 0.3194029742876694
51353 51352 568687124.317 568713835.818 2016:009:00:37:36.133 2016:009:08:02:47.634 ENAB 89.05 34.5 24.12033462524414 0.9172780137457152 0.3296296609516928 0.34425158935435934
51352 17537 568715787.418 568724994.994 2016:009:08:35:19.234 2016:009:11:08:46.810 ENAB 72.59 62.2 25.35885238647461 0.8620840863248784 0.2962500649898393 0.3758665940213244
17537 18159 568726738.5189999 568757275.321 2016:009:11:37:50.335 2016:009:20:06:47.137 ENAB 91.61 62.9 32.376224517822266 0.7334859149569533 0.288236851120381 0.3508656503948981
18159 18199 568759284.321 568774426.6470001 2016:009:20:40:16.137 2016:010:00:52:38.463 ENAB 4.6 21.7 3.718615770339966 1.037922233057016 0.35776853538934117 0.28531484416661795
18199 18741 568774962.722 568798338.873 2016:010:01:01:34.538 2016:010:07:31:10.689 ENAB 87.41 65.3 11.701476097106934 1.4211196952946832 0.44176032710576 0.38476565849661004
18741 51351 568800247.423 568830433.675 2016:010:08:02:59.239 2016:010:16:26:05.491 ENAB 73.86 56.7 18.215089797973633 0.7387357349234578 0.3306212598446178 0.29928134704957093
51351 17575 568832182.3249999 568832358.625 2016:010:16:55:14.141 2016:010:16:58:10.441 ENAB 63.69 34.5 23.67782974243164 53.62246607800691 2.579181399851636 5.996396645203489
17575 17068 568833978.125 568870138.077 2016:010:17:25:09.941 2016:011:03:27:49.893 ENAB 38.17 30.4 8.393852233886719 0.5011800495022076 0.2768620348365309 0.302043371496261
17068 51350 568871390.627 568898562.354 2016:011:03:48:42.443 2016:011:11:21:34.170 ENAB 0.0 20.3 3.433349609375 0.9047419923486718 0.32143622288600443 0.3147624029012491
51350 51349 568899057.429 568900449.379 2016:011:11:29:49.245 2016:011:11:53:01.195 ENAB 3.44 21.3 1.9169607162475586 2.5487699784033375 0.502157925692984 0.4009066703294761
51349 51348 568900931.129 568904665.204 2016:011:12:01:02.945 2016:011:13:03:17.020 ENAB 65.94 58.9 13.409479141235352 1.5463568645578118 0.39971063787993427 0.35427321401265854
51348 51347 568906285.729 568913814.355 2016:011:13:30:17.545 2016:011:15:35:46.171 ENAB 68.4 48.7 18.860321044921875 2.077304381529771 0.3226697840650724 0.30813159885091135
51347 51346 568915494.33 568941147.006 2016:011:16:03:46.146 2016:011:23:11:18.822 ENAB 62.76 38.1 22.80389976501465 1.4990569145131223 0.33912577083857603 0.309359419569477
51346 16823 568942751.131 568952001.757 2016:011:23:38:02.947 2016:012:02:12:13.573 ENAB 71.69 61.3 25.156869888305664 1.1758521045214876 0.2766832551352638 0.3094971155828348
16823 51345 568953739.132 568987888.034 2016:012:02:41:10.948 2016:012:12:10:19.850 ENAB 122.04 46.6 49.443031311035156 0.6228787501365115 0.2274985768379827 0.26786864671612776
51345 17725 568990315.234 568990454.6340001 2016:012:12:50:47.050 2016:012:12:53:06.450 ENAB 81.46 50.2 19.87217903137207 33.96856645901119 5.414467629517976 4.226474451033944
17725 51344 568992307.834 569007470.6600001 2016:012:13:23:59.650 2016:012:17:36:42.476 ENAB 9.36 24.6 1.7041611671447754 0.6924945246479618 0.28764986089449984 0.27228827603206857
51344 18748 569008158.435 569008361.385 2016:012:17:48:10.251 2016:012:17:51:33.201 ENAB 170.38 46.1 55.69538116455078 34.09582849129801 1.2589796004984757 1.3525517705611787
18748 17030 569011446.635 569050563.712 2016:012:18:42:58.451 2016:013:05:34:55.528 ENAB 89.21 49.4 19.425561904907227 0.4771424433185535 0.2740375031532594 0.24486688411851898
17030 18162 569052516.337 569096682.565 2016:013:06:07:28.153 2016:013:18:23:34.381 ENAB 98.51 50.6 12.49010944366455 1.182587709495343 0.2248452834666908 0.22117975556014494
18162 18100 569098735.64 569113926.141 2016:013:18:57:47.456 2016:013:23:10:57.957 ENAB 31.22 31.9 9.577648162841797 1.434831104119102 0.28813284748304363 0.28709393669016103
